"Gender";"Year";"Age";"Country";"imputed_flag";"mx";"logmx"
"Female";2007;3;"CHE";"FALSE";2.8e-05;-10.4833060477891
"Female";2007;4;"CHE";"FALSE";5.6e-05;-9.79015886722913
"Female";2007;5;"CHE";"FALSE";0.00014;-8.87386813535497
"Female";2007;6;"CHE";"FALSE";0.00011;-9.11503019217186
"Female";2007;7;"CHE";"FALSE";2.7e-05;-10.5196736919599
"Female";2007;8;"CHE";"FALSE";7.8e-05;-9.45880173127468
"Female";2007;9;"CHE";"FALSE";5.1e-05;-9.88368492523995
"Female";2007;10;"CHE";"FALSE";0.000124;-8.99522899235924
"Female";2007;11;"CHE";"FALSE";7.4e-05;-9.5114454647601
"Female";2007;12;"CHE";"FALSE";9.8e-05;-9.2305430792937
"Female";2007;13;"CHE";"FALSE";2.4e-05;-10.6374567276163
"Female";2007;14;"CHE";"FALSE";0.000139;-8.88103662483358
"Female";2007;15;"CHE";"FALSE";0.000226;-8.39497555869199
"Female";2007;16;"CHE";"FALSE";0.000181;-8.61701352669845
"Female";2007;17;"CHE";"FALSE";0.000296;-8.12515110364021
"Female";2007;18;"CHE";"FALSE";0.000137;-8.89552963213615
"Female";2007;19;"CHE";"FALSE";0.000184;-8.60057480035529
"Female";2007;20;"CHE";"FALSE";0.000323;-8.03785823474162
"Female";2007;21;"CHE";"FALSE";0.000182;-8.61150387088748
"Female";2007;22;"CHE";"FALSE";0.000248;-8.30208181179929
"Female";2007;23;"CHE";"FALSE";0.000293;-8.13533794894721
"Female";2007;24;"CHE";"FALSE";0.000284;-8.16653631980307
"Female";2007;25;"CHE";"FALSE";0.000364;-7.91835669032753
"Female";2007;26;"CHE";"FALSE";0.000274;-8.2023824515762
"Female";2007;27;"CHE";"FALSE";0.00027;-8.2170885989659
"Female";2007;28;"CHE";"FALSE";0.000207;-8.48279176469891
"Female";2007;29;"CHE";"FALSE";0.000327;-8.02555038706702
"Female";2007;30;"CHE";"FALSE";0.000222;-8.412833176092
"Female";2007;31;"CHE";"FALSE";0.000261;-8.25099015064158
"Female";2007;32;"CHE";"FALSE";0.000426;-7.7610712116949
"Female";2007;33;"CHE";"FALSE";0.000363;-7.92110772369942
"Female";2007;34;"CHE";"FALSE";0.000373;-7.89393213832046
"Female";2007;35;"CHE";"FALSE";0.000393;-7.84170094609501
"Female";2007;36;"CHE";"FALSE";0.00045;-7.70626297519991
"Female";2007;37;"CHE";"FALSE";0.000527;-7.54831000942291
"Female";2007;38;"CHE";"FALSE";0.000408;-7.80424338356011
"Female";2007;39;"CHE";"FALSE";0.00053;-7.54263355141811
"Female";2007;40;"CHE";"FALSE";0.000476;-7.65009270373285
"Female";2007;41;"CHE";"FALSE";0.000875;-7.04128667160666
"Female";2007;42;"CHE";"FALSE";8e-04;-7.13089883029635
"Female";2007;43;"CHE";"FALSE";0.000854;-7.0655793641757
"Female";2007;44;"CHE";"FALSE";0.000951;-6.95799649541888
"Female";2007;45;"CHE";"FALSE";0.000952;-6.95694552317291
"Female";2007;46;"CHE";"FALSE";0.000961;-6.94753614899398
"Female";2007;47;"CHE";"FALSE";0.001191;-6.73296198860897
"Female";2007;48;"CHE";"FALSE";0.001501;-6.50162372633081
"Female";2007;49;"CHE";"FALSE";0.001712;-6.37009300126259
"Female";2007;50;"CHE";"FALSE";0.001837;-6.29962147274915
"Female";2007;51;"CHE";"FALSE";0.00198;-6.22465843427569
"Female";2007;52;"CHE";"FALSE";0.002069;-6.18068988021873
"Female";2007;53;"CHE";"FALSE";0.002119;-6.15681099969598
"Female";2007;54;"CHE";"FALSE";0.002888;-5.84719105795156
"Female";2007;55;"CHE";"FALSE";0.003354;-5.69760161558112
"Female";2007;56;"CHE";"FALSE";0.003159;-5.75749975716219
"Female";2007;57;"CHE";"FALSE";0.003753;-5.58519975882925
"Female";2007;58;"CHE";"FALSE";0.003414;-5.67987065460989
"Female";2007;59;"CHE";"FALSE";0.004023;-5.51572738601449
"Female";2007;60;"CHE";"FALSE";0.004651;-5.37067302874018
"Female";2007;61;"CHE";"FALSE";0.004659;-5.36895444614748
"Female";2007;62;"CHE";"FALSE";0.004885;-5.32158599348739
"Female";2007;63;"CHE";"FALSE";0.005261;-5.24743415623347
"Female";2007;64;"CHE";"FALSE";0.006227;-5.07886060309182
"Female";2007;65;"CHE";"FALSE";0.00608;-5.10275058300406
"Female";2007;66;"CHE";"FALSE";0.006786;-4.9928936126201
"Female";2007;67;"CHE";"FALSE";0.007568;-4.88382644723256
"Female";2007;68;"CHE";"FALSE";0.008446;-4.77406232247039
"Female";2007;69;"CHE";"FALSE";0.009858;-4.61947197069895
"Female";2007;70;"CHE";"FALSE";0.009748;-4.63069314321918
"Female";2007;71;"CHE";"FALSE";0.011176;-4.49398665702748
"Female";2007;72;"CHE";"FALSE";0.012589;-4.37493186219801
"Female";2007;73;"CHE";"FALSE";0.015477;-4.16840022805151
"Female";2007;74;"CHE";"FALSE";0.016016;-4.13416705640927
"Female";2007;75;"CHE";"FALSE";0.01749;-4.04612598995163
"Female";2007;76;"CHE";"FALSE";0.020728;-3.87626983572233
"Female";2007;77;"CHE";"FALSE";0.0215;-3.83970234384852
"Female";2007;78;"CHE";"FALSE";0.02575;-3.65932065187239
"Female";2007;79;"CHE";"FALSE";0.029861;-3.51120199781364
"Female";2007;80;"CHE";"FALSE";0.032962;-3.41239989617015
"Female";2007;81;"CHE";"FALSE";0.041575;-3.18025625390315
"Female";2007;82;"CHE";"FALSE";0.052263;-2.951466615256
"Female";2007;83;"CHE";"FALSE";0.054683;-2.90620240396424
"Female";2007;84;"CHE";"FALSE";0.061211;-2.79342836705281
"Female";2007;85;"CHE";"FALSE";0.075975;-2.57735094017928
"Female";2007;86;"CHE";"FALSE";0.083781;-2.47954902751157
"Female";2007;87;"CHE";"FALSE";0.100719;-2.29542081781003
"Female";2007;88;"CHE";"FALSE";0.114831;-2.16429379670631
"Female";2007;89;"CHE";"FALSE";0.12889;-2.04879595156545
"Female";2007;90;"CHE";"FALSE";0.1446;-1.93378396925747
"Female";2007;91;"CHE";"FALSE";0.176846;-1.73247598162432
"Female";2007;92;"CHE";"FALSE";0.192324;-1.6485738291827
"Female";2007;93;"CHE";"FALSE";0.219731;-1.5153512080434
"Female";2007;94;"CHE";"FALSE";0.265573;-1.32586552317375
"Female";2007;95;"CHE";"FALSE";0.275441;-1.28938182940371
"Female";2007;96;"CHE";"FALSE";0.291412;-1.23301720556103
"Female";2007;97;"CHE";"FALSE";0.326858;-1.11822945316358
"Female";2007;98;"CHE";"FALSE";0.394582;-0.929928302247537
"Female";2007;99;"CHE";"FALSE";0.421802;-0.863219269365015
"Female";2008;0;"CHE";"FALSE";0.003778;-5.57856050990282
"Female";2008;1;"CHE";"FALSE";8.3e-05;-9.39666995016768
"Female";2008;2;"CHE";"FALSE";0.000139;-8.88103662483358
"Female";2008;3;"CHE";"FALSE";0.000138;-8.88825687280707
"Female";2008;4;"CHE";"FALSE";5.6e-05;-9.79015886722913
"Female";2008;5;"CHE";"FALSE";0.000138;-8.88825687280707
"Female";2008;6;"CHE";"FALSE";8.3e-05;-9.39666995016768
"Female";2008;7;"CHE";"TRUE";0.000119111111111111;-9.03545379366975
"Female";2008;8;"CHE";"FALSE";5.3e-05;-9.84521864441215
"Female";2008;9;"CHE";"FALSE";5.1e-05;-9.88368492523995
"Female";2008;10;"CHE";"FALSE";0.000101;-9.20039004112301
"Female";2008;11;"CHE";"FALSE";2.5e-05;-10.5966347330961
"Female";2008;12;"CHE";"FALSE";9.7e-05;-9.24079957946089
"Female";2008;13;"CHE";"FALSE";4.8e-05;-9.94430954705638
"Female";2008;14;"CHE";"FALSE";9.5e-05;-9.26163366636373
"Female";2008;15;"CHE";"FALSE";0.000115;-9.07057842960102
"Female";2008;16;"CHE";"FALSE";0.000156;-8.76565455071474
"Female";2008;17;"CHE";"FALSE";0.00027;-8.2170885989659
"Female";2008;18;"CHE";"FALSE";0.00018;-8.62255370707406
"Female";2008;19;"CHE";"FALSE";0.000224;-8.40386450610923
"Female";2008;20;"CHE";"FALSE";0.000269;-8.22079917836244
"Female";2008;21;"CHE";"FALSE";0.000158;-8.75291552493731
"Female";2008;22;"CHE";"FALSE";0.000244;-8.31834233267107
"Female";2008;23;"CHE";"FALSE";0.000109;-9.12416267573513
"Female";2008;24;"CHE";"FALSE";0.000304;-8.09848285655805
"Female";2008;25;"CHE";"FALSE";0.000295;-8.12853520162445
"Female";2008;26;"CHE";"FALSE";0.000308;-8.0854107749907
"Female";2008;27;"CHE";"FALSE";0.000222;-8.412833176092
"Female";2008;28;"CHE";"FALSE";0.00028;-8.18072095479502
"Female";2008;29;"CHE";"FALSE";3e-04;-8.11172808330807
"Female";2008;30;"CHE";"FALSE";0.000338;-7.99246466248126
"Female";2008;31;"CHE";"FALSE";0.000294;-8.13193079062559
"Female";2008;32;"CHE";"FALSE";0.000372;-7.89661670369113
"Female";2008;33;"CHE";"FALSE";0.000398;-7.82905855267984
"Female";2008;34;"CHE";"FALSE";0.000431;-7.74940246786053
"Female";2008;35;"CHE";"FALSE";0.000386;-7.85967318849944
"Female";2008;36;"CHE";"FALSE";0.000282;-8.17360348702616
"Female";2008;37;"CHE";"FALSE";0.000632;-7.36662116381742
"Female";2008;38;"CHE";"FALSE";0.000453;-7.69961843248124
"Female";2008;39;"CHE";"FALSE";0.000647;-7.34316426346337
"Female";2008;40;"CHE";"FALSE";0.000462;-7.67994566688253
"Female";2008;41;"CHE";"FALSE";0.000645;-7.3462602411685
"Female";2008;42;"CHE";"FALSE";0.000589;-7.43708437431269
"Female";2008;43;"CHE";"FALSE";0.000917;-6.99440308570781
"Female";2008;44;"CHE";"FALSE";0.000987;-6.92084051853079
"Female";2008;45;"CHE";"FALSE";0.001136;-6.78024195868318
"Female";2008;46;"CHE";"FALSE";0.000964;-6.94441926335373
"Female";2008;47;"CHE";"FALSE";0.001293;-6.65079017919242
"Female";2008;48;"CHE";"FALSE";0.001582;-6.44906540963667
"Female";2008;49;"CHE";"FALSE";0.001162;-6.75761262055242
"Female";2008;50;"CHE";"FALSE";0.001583;-6.44843349808326
"Female";2008;51;"CHE";"FALSE";0.001818;-6.31001828322685
"Female";2008;52;"CHE";"FALSE";0.00202;-6.20465776756902
"Female";2008;53;"CHE";"FALSE";0.002268;-6.08885689311663
"Female";2008;54;"CHE";"FALSE";0.002849;-5.86078722346637
"Female";2008;55;"CHE";"FALSE";0.002982;-5.81516106263959
"Female";2008;56;"CHE";"FALSE";0.00248;-5.99949671880525
"Female";2008;57;"CHE";"FALSE";0.003321;-5.70748933658753
"Female";2008;58;"CHE";"FALSE";0.003434;-5.67402951650685
"Female";2008;59;"CHE";"FALSE";0.003768;-5.58121092226802
"Female";2008;60;"CHE";"FALSE";0.00468;-5.36445716905258
"Female";2008;61;"CHE";"FALSE";0.004763;-5.34687755716341
"Female";2008;62;"CHE";"FALSE";0.00526;-5.24762425223252
"Female";2008;63;"CHE";"FALSE";0.006097;-5.09995843205646
"Female";2008;64;"CHE";"FALSE";0.005486;-5.20555588646673
"Female";2008;65;"CHE";"FALSE";0.006204;-5.08256103366784
"Female";2008;66;"CHE";"FALSE";0.007235;-4.92882491889869
"Female";2008;67;"CHE";"FALSE";0.007031;-4.95742633576511
"Female";2008;68;"CHE";"FALSE";0.008798;-4.73323085605561
"Female";2008;69;"CHE";"FALSE";0.008815;-4.7313004631323
"Female";2008;70;"CHE";"FALSE";0.010256;-4.57989237880382
"Female";2008;71;"CHE";"FALSE";0.010662;-4.54106926058157
"Female";2008;72;"CHE";"FALSE";0.012733;-4.36355823039084
"Female";2008;73;"CHE";"FALSE";0.013505;-4.30469529173756
"Female";2008;74;"CHE";"FALSE";0.016364;-4.11267147891498
"Female";2008;75;"CHE";"FALSE";0.018015;-4.01655053478208
"Female";2008;76;"CHE";"FALSE";0.018978;-3.96447486543057
"Female";2008;77;"CHE";"FALSE";0.022613;-3.78923031684128
"Female";2008;78;"CHE";"FALSE";0.02394;-3.73220457885231
"Female";2008;79;"CHE";"FALSE";0.029334;-3.52900802615757
"Female";2008;80;"CHE";"FALSE";0.032661;-3.42157357341498
"Female";2008;81;"CHE";"FALSE";0.039357;-3.23508142921513
"Female";2008;82;"CHE";"FALSE";0.046051;-3.07800580099
"Female";2008;83;"CHE";"FALSE";0.053389;-2.93015054674472
"Female";2008;84;"CHE";"FALSE";0.065532;-2.72521670602412
"Female";2008;85;"CHE";"FALSE";0.076627;-2.56880578392447
"Female";2008;86;"CHE";"FALSE";0.08436;-2.47266192337156
"Female";2008;87;"CHE";"FALSE";0.096249;-2.34081669547861
"Female";2008;88;"CHE";"FALSE";0.112984;-2.18050906321537
"Female";2008;89;"CHE";"FALSE";0.124668;-2.08210107510574
"Female";2008;90;"CHE";"FALSE";0.156178;-1.85675889656657
"Female";2008;91;"CHE";"FALSE";0.164943;-1.80215531931018
"Female";2008;92;"CHE";"FALSE";0.202922;-1.59493361023129
"Female";2008;93;"CHE";"FALSE";0.22106;-1.50932112109933
"Female";2008;94;"CHE";"FALSE";0.249227;-1.38939115122845
"Female";2008;95;"CHE";"FALSE";0.270431;-1.30773829641415
"Female";2008;96;"CHE";"FALSE";0.309234;-1.17365700712399
"Female";2008;97;"CHE";"FALSE";0.349653;-1.05081404486049
"Female";2008;98;"CHE";"FALSE";0.377236;-0.974884292692114
"Female";2008;99;"CHE";"FALSE";0.403661;-0.907179862180824
"Female";2009;0;"CHE";"FALSE";0.003818;-5.56802855367858
"Female";2009;1;"CHE";"FALSE";0.000322;-8.04095901241987
"Female";2009;2;"CHE";"FALSE";0.000164;-8.71564413014008
"Female";2009;3;"CHE";"FALSE";8.2e-05;-9.40879131070002
"Female";2009;4;"CHE";"FALSE";5.4e-05;-9.8265265114
"Female";2009;5;"CHE";"FALSE";8.2e-05;-9.40879131070002
"Female";2009;6;"CHE";"FALSE";0.000164;-8.71564413014008
"Female";2009;7;"CHE";"FALSE";5.5e-05;-9.8081773727318
"Female";2009;8;"CHE";"FALSE";8.1e-05;-9.42106140329184
"Female";2009;9;"CHE";"FALSE";0.000105;-9.16155020780675
"Female";2009;10;"CHE";"FALSE";2.5e-05;-10.5966347330961
"Female";2009;11;"CHE";"FALSE";5e-05;-9.90348755253613
"Female";2009;12;"CHE";"FALSE";9.7e-05;-9.24079957946089
"Female";2009;13;"CHE";"FALSE";7.2e-05;-9.53884443894822
"Female";2009;14;"CHE";"FALSE";0.000192;-8.55801518593649
"Female";2009;15;"CHE";"FALSE";9.5e-05;-9.26163366636373
"Female";2009;16;"CHE";"FALSE";0.000182;-8.61150387088748
"Female";2009;17;"CHE";"FALSE";6.7e-05;-9.61081793857331
"Female";2009;18;"CHE";"FALSE";0.000244;-8.31834233267107
"Female";2009;19;"CHE";"FALSE";0.00033;-8.01641790350375
"Female";2009;20;"CHE";"FALSE";0.000218;-8.43101549517518
"Female";2009;21;"CHE";"FALSE";0.000285;-8.16302137769562
"Female";2009;22;"CHE";"FALSE";0.00011;-9.11503019217186
"Female";2009;23;"CHE";"FALSE";0.000193;-8.55282036905939
"Female";2009;24;"CHE";"FALSE";0.000211;-8.46365242448821
"Female";2009;25;"CHE";"FALSE";0.000294;-8.13193079062559
"Female";2009;26;"CHE";"FALSE";0.000243;-8.32244911462373
"Female";2009;27;"CHE";"FALSE";0.000217;-8.43561320442381
"Female";2009;28;"CHE";"FALSE";0.000195;-8.54251099940053
"Female";2009;29;"CHE";"FALSE";0.000213;-8.45421839225485
"Female";2009;30;"CHE";"FALSE";0.000233;-8.36447210439857
"Female";2009;31;"CHE";"FALSE";0.000232;-8.36877318629796
"Female";2009;32;"CHE";"FALSE";0.000344;-7.97486890059088
"Female";2009;33;"CHE";"FALSE";0.000345;-7.97196614093291
"Female";2009;34;"CHE";"FALSE";0.000316;-8.05976834437736
"Female";2009;35;"CHE";"FALSE";0.00035;-7.95757740348081
"Female";2009;36;"CHE";"FALSE";0.00029;-8.14562963498375
"Female";2009;37;"CHE";"FALSE";0.000486;-7.62930193406378
"Female";2009;38;"CHE";"FALSE";0.00027;-8.2170885989659
"Female";2009;39;"CHE";"FALSE";0.000631;-7.36820469542306
"Female";2009;40;"CHE";"FALSE";0.000673;-7.30376522831955
"Female";2009;41;"CHE";"FALSE";0.000646;-7.34471105418167
"Female";2009;42;"CHE";"FALSE";0.000717;-7.24043471736465
"Female";2009;43;"CHE";"FALSE";0.000616;-7.39226359443075
"Female";2009;44;"CHE";"FALSE";0.000698;-7.2672914552019
"Female";2009;45;"CHE";"FALSE";0.00092;-6.99113688792119
"Female";2009;46;"CHE";"FALSE";0.001208;-6.71878917946951
"Female";2009;47;"CHE";"FALSE";0.001382;-6.58422355363666
"Female";2009;48;"CHE";"FALSE";0.001353;-6.60543092979349
"Female";2009;49;"CHE";"FALSE";0.001526;-6.48510534611987
"Female";2009;50;"CHE";"FALSE";0.001739;-6.35444504360999
"Female";2009;51;"CHE";"FALSE";0.00158;-6.45033043194326
"Female";2009;52;"CHE";"FALSE";0.002152;-6.1413576366826
"Female";2009;53;"CHE";"FALSE";0.002172;-6.13210687691045
"Female";2009;54;"CHE";"FALSE";0.002959;-5.82290390556406
"Female";2009;55;"CHE";"FALSE";0.002736;-5.90125827922183
"Female";2009;56;"CHE";"FALSE";0.002988;-5.81315101171157
"Female";2009;57;"CHE";"FALSE";0.003078;-5.78347524356545
"Female";2009;58;"CHE";"FALSE";0.003632;-5.61797181824309
"Female";2009;59;"CHE";"FALSE";0.003703;-5.59861197705066
"Female";2009;60;"CHE";"FALSE";0.004042;-5.51101566000071
"Female";2009;61;"CHE";"FALSE";0.004706;-5.35891698867697
"Female";2009;62;"CHE";"FALSE";0.004729;-5.3540415153204
"Female";2009;63;"CHE";"FALSE";0.005493;-5.20428072462165
"Female";2009;64;"CHE";"FALSE";0.005593;-5.18623946314269
"Female";2009;65;"CHE";"FALSE";0.006427;-5.04724741259299
"Female";2009;66;"CHE";"FALSE";0.007502;-4.89258562732244
"Female";2009;67;"CHE";"FALSE";0.007628;-4.87592959124396
"Female";2009;68;"CHE";"FALSE";0.008142;-4.81071942890135
"Female";2009;69;"CHE";"FALSE";0.009046;-4.70543260792649
"Female";2009;70;"CHE";"FALSE";0.009346;-4.6728068347039
"Female";2009;71;"CHE";"FALSE";0.011527;-4.46306316936326
"Female";2009;72;"CHE";"FALSE";0.012857;-4.35386686888002
"Female";2009;73;"CHE";"FALSE";0.013723;-4.28868202169464
"Female";2009;74;"CHE";"FALSE";0.016583;-4.09937720475018
"Female";2009;75;"CHE";"FALSE";0.017512;-4.04486891876158
"Female";2009;76;"CHE";"FALSE";0.020565;-3.88416467729975
"Female";2009;77;"CHE";"FALSE";0.022565;-3.79135524570317
"Female";2009;78;"CHE";"FALSE";0.024394;-3.71341807856109
"Female";2009;79;"CHE";"FALSE";0.028795;-3.5475535180235
"Female";2009;80;"CHE";"FALSE";0.034146;-3.3771098301331
"Female";2009;81;"CHE";"FALSE";0.037426;-3.28538962892654
"Female";2009;82;"CHE";"FALSE";0.046105;-3.07683387499103
"Female";2009;83;"CHE";"FALSE";0.055187;-2.89702786068165
"Female";2009;84;"CHE";"FALSE";0.062303;-2.775745700255
"Female";2009;85;"CHE";"FALSE";0.072379;-2.62583907691324
"Female";2009;86;"CHE";"FALSE";0.083444;-2.4835795308001
"Female";2009;87;"CHE";"FALSE";0.100003;-2.30255509344404
"Female";2009;88;"CHE";"FALSE";0.110325;-2.20432472382653
"Female";2009;89;"CHE";"FALSE";0.131462;-2.0290374425092
"Female";2009;90;"CHE";"FALSE";0.157365;-1.84918733113058
"Female";2009;91;"CHE";"FALSE";0.179808;-1.71586566405235
"Female";2009;92;"CHE";"FALSE";0.198566;-1.6166337404159
"Female";2009;93;"CHE";"FALSE";0.222898;-1.50104101126404
"Female";2009;94;"CHE";"FALSE";0.259853;-1.34763919247214
"Female";2009;95;"CHE";"FALSE";0.27248;-1.30019006206776
"Female";2009;96;"CHE";"FALSE";0.304812;-1.18806008586589
"Female";2009;97;"CHE";"FALSE";0.354722;-1.03642089488014
"Female";2009;98;"CHE";"FALSE";0.366809;-1.00291400236867
"Female";2009;99;"CHE";"FALSE";0.406187;-0.900941634286936
"Female";2010;0;"CHE";"FALSE";0.004178;-5.47792261584776
"Female";2010;1;"CHE";"FALSE";0.000132;-8.9327086353779
"Female";2010;2;"CHE";"FALSE";0.000185;-8.59515473288595
"Female";2010;3;"CHE";"FALSE";5.4e-05;-9.8265265114
"Female";2010;4;"CHE";"FALSE";8.1e-05;-9.42106140329184
"Female";2010;5;"CHE";"FALSE";0.000108;-9.13337933084005
"Female";2010;6;"CHE";"FALSE";0.000108;-9.13337933084005
"Female";2010;7;"CHE";"TRUE";0.0001090625;-9.12358944556753
"Female";2010;8;"CHE";"FALSE";2.7e-05;-10.5196736919599
"Female";2010;9;"CHE";"FALSE";8e-05;-9.43348392329039
"Female";2010;10;"CHE";"FALSE";5.1e-05;-9.88368492523995
"Female";2010;11;"CHE";"FALSE";7.5e-05;-9.49802244442796
"Female";2010;12;"CHE";"FALSE";9.9e-05;-9.22039070782968
"Female";2010;13;"CHE";"FALSE";7.2e-05;-9.53884443894822
"Female";2010;14;"CHE";"FALSE";4.8e-05;-9.94430954705638
"Female";2010;15;"CHE";"FALSE";4.8e-05;-9.94430954705638
"Female";2010;16;"CHE";"FALSE";0.000187;-8.58440194110969
"Female";2010;17;"CHE";"FALSE";9e-05;-9.31570088763401
"Female";2010;18;"CHE";"FALSE";0.000306;-8.09192545601189
"Female";2010;19;"CHE";"FALSE";0.000304;-8.09848285655805
"Female";2010;20;"CHE";"FALSE";0.000129;-8.9556981536026
"Female";2010;21;"CHE";"FALSE";0.000214;-8.44953454294242
"Female";2010;22;"CHE";"FALSE";0.00017;-8.67971212091401
"Female";2010;23;"CHE";"FALSE";0.00017;-8.67971212091401
"Female";2010;24;"CHE";"FALSE";0.000125;-8.98719682066197
"Female";2010;25;"CHE";"FALSE";0.000162;-8.72791422273189
"Female";2010;26;"CHE";"FALSE";0.000202;-8.50724286056307
"Female";2010;27;"CHE";"FALSE";0.000234;-8.36018944260657
"Female";2010;28;"CHE";"FALSE";0.000305;-8.09519878135686
"Female";2010;29;"CHE";"FALSE";0.00034;-7.98656494035407
"Female";2010;30;"CHE";"FALSE";0.000283;-8.17006366032104
"Female";2010;31;"CHE";"FALSE";0.000266;-8.23201424918257
"Female";2010;32;"CHE";"FALSE";0.000323;-8.03785823474162
"Female";2010;33;"CHE";"FALSE";0.000321;-8.04406943483426
"Female";2010;34;"CHE";"FALSE";0.00036;-7.92940652651412
"Female";2010;35;"CHE";"FALSE";0.000424;-7.76577710273232
"Female";2010;36;"CHE";"FALSE";0.000293;-8.13533794894721
"Female";2010;37;"CHE";"FALSE";0.000557;-7.49294531803699
"Female";2010;38;"CHE";"FALSE";0.000535;-7.53324381106827
"Female";2010;39;"CHE";"FALSE";0.000554;-7.49834587121699
"Female";2010;40;"CHE";"FALSE";0.000692;-7.2759246023466
"Female";2010;41;"CHE";"FALSE";0.000604;-7.41193636002946
"Female";2010;42;"CHE";"FALSE";0.000485;-7.63136166702679
"Female";2010;43;"CHE";"FALSE";0.000883;-7.03218535736031
"Female";2010;44;"CHE";"FALSE";0.000979;-6.92897891543376
"Female";2010;45;"CHE";"FALSE";0.001041;-6.86757348934931
"Female";2010;46;"CHE";"FALSE";0.001081;-6.82986874032507
"Female";2010;47;"CHE";"FALSE";0.001187;-6.73632616335461
"Female";2010;48;"CHE";"FALSE";0.001198;-6.72710177928888
"Female";2010;49;"CHE";"FALSE";0.001801;-6.31941321278832
"Female";2010;50;"CHE";"FALSE";0.001558;-6.46435233153358
"Female";2010;51;"CHE";"FALSE";0.001563;-6.4611482275428
"Female";2010;52;"CHE";"FALSE";0.00216;-6.13764705728606
"Female";2010;53;"CHE";"FALSE";0.00272;-5.90712339867423
"Female";2010;54;"CHE";"FALSE";0.00235;-6.05333995082607
"Female";2010;55;"CHE";"FALSE";0.002871;-5.85309487784321
"Female";2010;56;"CHE";"FALSE";0.003074;-5.78477563386573
"Female";2010;57;"CHE";"FALSE";0.003122;-5.7692814568889
"Female";2010;58;"CHE";"FALSE";0.003756;-5.58440071763612
"Female";2010;59;"CHE";"FALSE";0.003588;-5.63016033478559
"Female";2010;60;"CHE";"FALSE";0.004088;-5.49969942608073
"Female";2010;61;"CHE";"FALSE";0.004578;-5.38649305745176
"Female";2010;62;"CHE";"FALSE";0.004849;-5.32898278085892
"Female";2010;63;"CHE";"FALSE";0.005764;-5.15612360084486
"Female";2010;64;"CHE";"FALSE";0.005756;-5.15751248995702
"Female";2010;65;"CHE";"FALSE";0.006014;-5.1136651944158
"Female";2010;66;"CHE";"FALSE";0.006789;-4.99245162366263
"Female";2010;67;"CHE";"FALSE";0.00758;-4.88224207932786
"Female";2010;68;"CHE";"FALSE";0.007542;-4.88726788014597
"Female";2010;69;"CHE";"FALSE";0.008164;-4.80802103403454
"Female";2010;70;"CHE";"FALSE";0.009803;-4.62506681770255
"Female";2010;71;"CHE";"FALSE";0.011;-4.50986000618377
"Female";2010;72;"CHE";"FALSE";0.011706;-4.44765374811311
"Female";2010;73;"CHE";"FALSE";0.013806;-4.28265199870085
"Female";2010;74;"CHE";"FALSE";0.014921;-4.20498566232385
"Female";2010;75;"CHE";"FALSE";0.016411;-4.10980343728465
"Female";2010;76;"CHE";"FALSE";0.019238;-3.95086778925171
"Female";2010;77;"CHE";"FALSE";0.020385;-3.89295594271092
"Female";2010;78;"CHE";"FALSE";0.024652;-3.70289724588214
"Female";2010;79;"CHE";"FALSE";0.02899;-3.54080433604857
"Female";2010;80;"CHE";"FALSE";0.033625;-3.39248544106013
"Female";2010;81;"CHE";"FALSE";0.040585;-3.204356738769
"Female";2010;82;"CHE";"FALSE";0.045523;-3.08953758623905
"Female";2010;83;"CHE";"FALSE";0.053776;-2.92292800799939
"Female";2010;84;"CHE";"FALSE";0.061123;-2.79486705155881
"Female";2010;85;"CHE";"FALSE";0.070832;-2.64744440299235
"Female";2010;86;"CHE";"FALSE";0.081847;-2.50290362824966
"Female";2010;87;"CHE";"FALSE";0.095105;-2.35277373457733
"Female";2010;88;"CHE";"FALSE";0.107286;-2.23225711316102
"Female";2010;89;"CHE";"FALSE";0.127266;-2.061475894717
"Female";2010;90;"CHE";"FALSE";0.152282;-1.88202121385301
"Female";2010;91;"CHE";"FALSE";0.174291;-1.74702896290118
"Female";2010;92;"CHE";"FALSE";0.191964;-1.65044742453468
"Female";2010;93;"CHE";"FALSE";0.213922;-1.54214381638275
"Female";2010;94;"CHE";"FALSE";0.232961;-1.45688422140061
"Female";2010;95;"CHE";"FALSE";0.276891;-1.284131352042
"Female";2010;96;"CHE";"FALSE";0.30488;-1.18783702241653
"Female";2010;97;"CHE";"FALSE";0.349657;-1.05080260501264
"Female";2010;98;"CHE";"FALSE";0.385255;-0.953849826280799
"Female";2010;99;"CHE";"FALSE";0.419764;-0.868062630394271
"Female";2011;0;"CHE";"FALSE";0.003537;-5.64447636875879
"Female";2011;1;"CHE";"FALSE";0.000128;-8.96348029404466
"Female";2011;2;"CHE";"FALSE";0.000182;-8.61150387088748
"Female";2011;3;"CHE";"FALSE";0.000156;-8.76565455071474
"Female";2011;4;"CHE";"FALSE";5.3e-05;-9.84521864441215
"Female";2011;5;"CHE";"FALSE";2.7e-05;-10.5196736919599
"Female";2011;6;"CHE";"FALSE";0.000133;-8.92516142974252
"Female";2011;7;"CHE";"FALSE";2.7e-05;-10.5196736919599
"Female";2011;8;"CHE";"FALSE";0.000134;-8.91767075801336
"Female";2011;9;"CHE";"FALSE";0.000107;-9.14268172350237
"Female";2011;10;"CHE";"FALSE";0.000129;-8.9556981536026
